id,pscene_id,puppeteer_id,puppeteersub_id,character_id,kashira_id,sort
4145,644,18,0,583,111,1
4146,644,82,0,584,14,2
4147,644,51,0,585,111,3
4148,644,49,0,587,111,4
4149,644,15,0,586,37,5
4150,645,15,0,586,37,1
4151,645,19,0,603,35,2
4152,645,20,0,582,118,3
4153,645,12,0,1798,103,4
4154,645,14,0,1799,54,5
4155,645,16,0,601,26,6
4156,645,100,0,1391,3,7
4157,646,24,0,589,94,1
4158,646,44,0,590,33,2
4159,646,71,0,591,35,3
4160,647,44,0,600,103,1
4161,647,26,0,602,106,2
4162,647,19,0,603,35,3
4163,647,23,0,604,11,4
4164,647,72,74,1390,77,5
4165,647,70,76,1390,77,6
4166,648,82,0,584,14,1
4167,648,51,0,585,111,2
4168,648,20,0,582,118,3
4169,648,16,0,601,26,4
4170,648,44,0,600,103,5
4171,649,51,0,606,87,1
4172,649,17,0,1929,94,2
4173,649,82,0,607,94,3
4174,649,24,0,608,94,4
4175,649,94,0,609,119,5
4176,649,12,0,610,108,6
4177,649,44,0,611,33,7
4178,650,25,0,613,111,1
4179,650,44,0,611,33,2
4180,650,11,0,612,111,3
4181,650,94,0,609,119,4
4182,651,44,0,611,33,1
4183,651,25,0,613,111,2
4184,652,19,0,603,35,1
4185,652,26,0,602,106,2
4186,652,100,0,1930,106,3
4187,653,44,0,611,33,1
4188,654,16,0,615,14,1
4189,654,100,0,1930,106,2
4190,654,109,0,1390,77,3
4191,654,111,0,1390,77,4
4192,654,50,0,1390,77,5
4193,654,45,0,1390,77,6
4194,655,11,0,612,111,1
4195,655,44,0,590,33,2
4196,655,19,0,603,35,3
4197,655,15,0,586,37,4
4198,655,20,0,599,36,5
4199,655,18,0,1932,35,6
4200,655,100,0,1930,106,7
4201,656,17,0,584,14,1
4202,656,49,0,585,111,2
4203,656,18,0,582,118,3
4204,656,82,0,586,37,4
4205,656,14,0,587,111,5
4206,657,23,0,603,35,1
4207,657,19,0,1391,3,2
4208,657,18,0,582,118,3
4209,657,12,0,1798,103,4
4210,657,15,0,1799,54,5
4211,657,16,0,601,26,6
4212,657,82,0,586,37,7
4213,658,11,0,589,94,1
4214,658,44,0,590,33,2
4215,658,76,72,591,35,3
4216,659,16,0,601,26,1
4217,659,26,0,602,106,2
4218,659,23,0,603,35,3
4219,659,15,0,604,11,4
4220,660,17,0,584,14,1
4221,660,49,0,585,111,2
4222,660,18,0,582,118,3
4223,660,16,0,601,26,4
4224,660,44,0,600,103,5
4225,661,24,0,593,6,1
4226,662,24,0,593,6,1
4227,662,18,0,594,103,2
4228,662,50,0,596,6,3
4229,662,15,0,595,79,4
4230,662,11,0,589,94,5
4231,662,44,0,590,33,6
4232,662,51,0,588,33,7
4233,662,71,0,598,87,8
4234,662,109,0,597,33,9
4235,662,100,0,599,36,10
4236,662,14,0,587,111,11
4237,663,82,0,606,87,1
4238,663,19,0,1929,94,2
4239,663,45,0,607,94,3
4240,663,111,0,608,94,4
4241,663,51,0,1933,119,5
4242,663,44,0,590,33,6
4243,663,12,0,610,108,7
4244,663,11,0,612,111,8
4245,663,25,0,613,111,9
4246,664,44,0,590,33,1
4247,664,25,0,613,111,2
4248,665,23,0,603,35,1
4249,665,26,0,602,106,2
4250,665,100,0,1930,106,3
4251,665,11,0,612,111,4
4252,665,44,0,590,33,5
4253,665,25,0,613,111,6
4254,665,16,0,615,14,7
4255,666,23,0,603,35,1
4256,666,26,0,602,106,2
4257,666,100,0,1930,106,3
4258,666,11,0,612,111,4
4259,666,44,0,590,33,5
4260,666,25,0,613,111,6
4261,666,16,0,615,14,7
4262,667,23,0,603,35,1
4263,667,26,0,602,106,2
4264,667,100,0,1930,106,3
4265,667,11,0,612,111,4
4266,667,44,0,590,33,5
4267,667,25,0,613,111,6
4268,667,16,0,615,14,7
4269,668,19,0,141,11,1
4270,668,82,0,149,29,2
4271,668,24,0,162,48,3
4272,669,18,0,150,103,1
4273,669,11,0,151,111,2
4274,669,26,0,128,35,3
4275,669,16,0,129,106,4
4276,669,25,0,148,90,5
4277,669,19,0,141,11,6
4278,670,18,0,150,103,1
4279,670,11,0,151,111,2
4280,670,26,0,128,35,3
4281,670,16,0,129,106,4
4282,670,19,0,141,11,5
4283,670,25,0,148,90,6
4284,671,14,0,1352,35,1
4285,671,51,0,1609,111,2
4286,671,20,0,1610,14,3
4287,672,11,0,958,112,1
4288,672,17,0,957,6,2
4289,672,23,0,956,6,3
4290,672,20,0,955,103,4
4291,672,49,0,960,103,5
4292,672,71,0,961,87,6
4293,672,94,0,962,103,7
4294,673,11,0,958,112,1
4295,673,17,0,957,6,2
4296,673,23,0,956,6,3
4297,673,20,0,955,103,4
4298,673,49,0,960,103,5
4299,673,71,0,961,87,6
4300,673,94,0,962,103,7
4301,674,44,0,1350,108,1
4302,674,109,0,1602,6,2
4303,674,100,0,1603,81,3
4304,674,18,0,1604,48,4
4305,675,26,0,475,4,1
4306,675,24,0,478,20,2
4307,675,44,0,474,33,3
4308,675,12,0,477,90,4
4309,676,26,0,475,4,1
4310,676,24,0,478,20,2
4311,676,44,0,474,33,3
4312,676,12,0,477,90,4
4313,677,26,0,475,4,1
4314,677,24,0,478,20,2
4315,677,44,0,474,33,3
4316,677,12,0,477,90,4
4317,678,14,0,459,111,1
4318,678,51,0,480,14,2
4319,678,44,0,474,33,3
4320,679,18,0,476,111,1
4321,679,14,0,459,111,2
4322,679,44,0,474,33,3
4323,679,12,0,477,90,4
4324,680,94,0,765,119,1
4325,680,15,0,766,45,2
4326,680,16,0,764,79,3
4327,680,100,0,760,35,4
4328,680,11,0,757,80,5
4329,680,20,0,758,111,6
4330,681,20,0,758,111,1
4331,682,49,0,274,103,1
4332,682,44,0,272,35,2
4333,682,17,0,273,6,3
4334,683,12,0,277,103,1
4335,683,82,0,278,70,2
4336,683,44,0,272,35,3
4337,683,19,0,279,87,4
4338,684,17,0,273,6,1
4339,684,16,0,280,37,2
4340,684,19,0,279,87,3
4341,684,82,0,278,70,4
4342,684,12,0,277,103,5
4343,685,11,0,1601,95,1
4344,685,109,0,1602,6,2
4345,685,100,0,1603,81,3
4346,685,18,0,1604,115,4
4347,686,100,0,885,108,1
4348,687,19,0,404,35,1
4349,687,51,0,405,118,2
4350,687,11,0,406,111,3
4351,687,12,0,408,35,4
4352,687,100,0,407,3,5
4353,688,18,0,1396,111,1
4354,688,24,0,1405,14,2
4355,688,14,0,1301,118,3
4356,688,26,0,1402,60,4
4357,688,11,0,1406,103,5
4358,688,23,0,1407,77,6
4359,689,18,0,1891,111,1
4360,689,11,0,1892,103,2
4361,689,51,0,1893,103,3
4362,689,24,0,1894,14,4
4363,689,15,0,1895,20,5
4364,689,19,0,1896,87,6
4365,689,82,0,1897,0,7
4366,690,18,0,1891,111,1
4367,690,16,0,1898,3,2
4368,690,14,0,1899,111,3
4369,690,100,0,1900,71,4
4370,691,20,0,1901,36,1
4371,691,15,0,1902,35,2
4372,691,16,0,1898,3,3
4373,691,100,0,1900,71,4
4374,691,14,0,1899,111,5
4375,691,11,0,1892,103,6
4376,692,18,0,1891,111,1
4377,692,16,0,1898,3,2
4378,692,14,0,1899,111,3
4379,692,100,0,1900,71,4
4380,693,20,0,1901,36,1
4381,693,15,0,1902,35,2
4382,693,16,0,1898,3,3
4383,693,100,0,1900,71,4
4384,693,14,0,1899,111,5
4385,693,11,0,1892,103,6
4386,694,20,0,1901,36,1
4387,694,15,0,1902,35,2
4388,694,16,0,1898,3,3
4389,694,100,0,1900,71,4
4390,694,14,0,1899,111,5
4391,694,11,0,1892,103,6
4392,695,12,0,1675,111,1
4393,695,100,0,1674,26,2
4394,695,20,0,1677,33,3
4395,695,70,0,1676,6,4
4396,696,49,0,1879,111,1
4397,696,51,0,1878,103,2
4398,696,15,0,1275,70,3
4399,696,14,0,1276,79,4
4400,696,16,0,1272,36,5
4401,696,50,0,1279,14,6
4402,696,44,0,1271,33,7
4403,696,24,0,1277,94,8
4404,697,11,0,1280,103,1
4405,697,76,0,1283,6,2
4406,697,74,0,1284,15,3
4407,697,17,0,1282,80,4
4408,697,109,0,1274,111,5
4409,697,16,0,1272,36,6
4410,697,82,0,1701,90,7
4411,697,26,0,1281,53,8
4412,698,50,0,1279,14,1
4413,698,44,0,1271,33,2
4414,698,23,0,1880,94,3
4415,698,16,0,1272,36,4
4416,698,76,0,1283,6,5
4417,698,17,0,1282,80,6
4418,698,18,0,1273,111,7
4419,699,18,0,1273,111,1
4420,700,111,0,194,80,1
4421,700,49,0,193,13,2
4422,700,100,0,175,106,3
4423,700,45,0,176,94,4
4424,700,82,0,177,11,5
4425,701,82,0,177,11,1
4426,701,111,0,179,87,2
4427,701,109,0,180,20,3
4428,701,100,0,175,106,4
4429,701,71,0,181,107,5
4430,701,51,0,182,110,6
4431,702,24,0,184,37,1
4432,702,15,0,185,33,2
4433,702,25,0,186,111,3
4434,702,100,0,175,106,4
4435,702,82,0,177,11,5
4436,702,111,0,179,87,6
4437,702,109,0,180,20,7
4438,703,50,0,188,111,1
4439,703,16,0,189,66,2
4440,703,45,0,190,94,3
4441,703,15,0,185,33,4
4442,703,25,0,186,111,5
4443,703,26,0,191,26,6
4444,703,12,0,192,45,7
4445,704,11,0,196,90,1
4446,704,100,0,175,106,2
4447,704,44,0,197,35,3
4448,704,17,0,198,70,4
4449,704,23,0,199,116,5
4450,705,76,0,176,94,1
4451,705,100,0,177,11,2
4452,706,100,0,177,11,1
4453,706,109,0,180,20,2
4454,706,111,0,179,87,3
4455,706,16,0,175,106,4
4456,706,89,0,181,107,5
4457,706,51,0,182,110,6
4458,707,15,0,185,33,1
4459,707,17,0,184,37,2
4460,707,25,0,186,111,3
4461,707,16,0,175,106,4
4462,707,100,0,177,11,5
4463,707,109,0,180,20,6
4464,707,111,0,179,87,7
4465,708,50,0,188,111,1
4466,708,26,0,189,66,2
4467,708,45,0,190,94,3
4468,708,15,0,185,33,4
4469,708,25,0,186,111,5
4470,708,20,0,191,26,6
4471,708,12,0,192,45,7
4472,709,11,0,195,103,1
4473,709,16,0,175,106,2
4474,709,44,0,197,35,3
4475,709,82,0,198,70,4
4476,709,19,0,199,116,5
4477,710,82,0,1009,46,1
4478,710,12,0,1010,46,2
4479,711,71,0,966,87,1
4480,711,26,0,967,90,2
4481,711,44,0,968,33,3
4482,711,51,0,969,14,4
4483,711,16,0,970,70,5
4484,711,72,0,971,35,6
4485,712,71,0,966,87,1
4486,712,26,0,967,90,2
4487,712,44,0,968,33,3
4488,712,51,0,969,14,4
4489,712,16,0,970,70,5
4490,712,72,0,971,35,6
4491,713,24,0,974,111,1
4492,713,49,0,975,111,2
4493,713,70,0,976,15,3
4494,713,18,0,973,111,4
4495,713,16,0,970,70,5
4496,713,44,0,968,33,6
4497,713,74,0,977,94,7
4498,714,18,0,973,111,1
4499,714,17,0,978,94,2
4500,714,23,0,978,0,3
4501,715,100,0,113,36,1
4502,715,19,0,114,116,2
4503,715,51,0,115,33,3
4504,715,24,0,116,94,4
4505,715,49,0,116,94,5
4506,715,71,0,116,94,6
4507,715,109,0,116,94,7
4508,716,16,0,676,3,1
4509,716,82,0,678,33,2
4510,716,20,0,677,35,3
4511,716,25,0,679,103,4
4512,716,141,0,1903,0,5
4513,716,138,0,1903,0,6
4514,716,89,0,1903,0,7
4515,717,16,0,676,3,1
4516,717,82,0,678,33,2
4517,717,20,0,677,35,3
4518,717,25,0,679,103,4
4519,717,141,0,1903,0,5
4520,717,138,0,1903,0,6
4521,717,89,0,1903,0,7
4522,718,16,0,676,3,1
4523,718,109,0,684,80,2
4524,718,51,0,681,26,3
4525,718,20,0,677,35,4
4526,718,44,0,682,33,5
4527,718,18,0,683,111,6
4528,718,15,0,680,95,7
4529,719,16,0,676,3,1
4530,719,109,0,684,80,2
4531,719,51,0,681,26,3
4532,719,20,0,677,35,4
4533,719,44,0,682,33,5
4534,719,18,0,683,111,6
4535,719,15,0,680,95,7
4536,720,14,0,685,118,1
4537,720,100,0,686,26,2
4538,720,26,0,687,81,3
4539,720,11,0,688,36,4
4540,720,26,0,689,70,5
4541,720,20,0,677,35,6
4542,720,44,0,690,36,7
4543,721,14,0,685,118,1
4544,721,100,0,686,26,2
4545,721,26,0,687,81,3
4546,721,11,0,688,36,4
4547,721,26,0,689,70,5
4548,721,20,0,677,35,6
4549,721,44,0,690,36,7
4550,722,44,0,682,33,1
4551,722,15,0,692,66,2
4552,722,19,0,693,106,3
4553,723,44,0,682,33,1
4554,723,15,0,692,66,2
4555,723,19,0,693,106,3
4556,724,94,0,694,90,1
4557,724,17,23,695,13,2
4558,724,44,0,682,33,3
4559,724,111,0,696,94,4
4560,724,45,0,697,94,5
4561,724,50,0,698,94,6
4562,724,100,0,686,26,7
4563,724,12,0,691,33,8
4564,725,94,0,694,90,1
4565,725,17,23,695,13,2
4566,725,44,0,682,33,3
4567,725,111,0,696,94,4
4568,725,45,0,697,94,5
4569,725,50,0,698,94,6
4570,725,100,0,686,26,7
4571,725,12,0,691,33,8
4572,726,15,0,680,95,1
4573,726,23,17,699,94,2
4574,726,19,0,700,35,3
4575,726,24,0,701,70,4
4576,726,12,0,691,33,5
4577,726,72,0,1872,0,6
4578,726,74,0,1872,0,7
4579,726,70,0,1872,0,8
4580,726,76,0,1872,0,9
4581,726,44,0,690,36,10
4582,726,100,0,702,35,11
4583,726,14,,685,118,12
4584,726,18,,683,111,13
4585,727,11,0,707,111,1
4586,728,44,0,690,36,1
4587,728,51,0,710,103,2
4588,728,14,0,685,118,3
4589,728,20,0,708,103,4
4590,728,49,0,709,14,5
4591,728,11,0,707,111,6
4592,728,16,0,681,26,7
4593,729,44,0,690,36,1
4594,729,51,0,710,103,2
4595,729,14,0,685,118,3
4596,729,20,0,708,103,4
4597,729,49,0,709,14,5
4598,729,11,0,707,111,6
4599,729,16,0,681,26,7
4600,730,14,0,685,118,1
4601,730,100,0,686,26,2
4602,730,12,0,691,33,3
4603,730,19,0,700,35,4
4604,730,24,0,701,70,5
4605,730,82,0,678,33,6
4606,731,70,76,956,6,1
4607,731,50,0,957,6,2
4608,731,100,0,958,112,3
4609,731,17,49,959,103,4
4610,731,24,0,960,103,5
4611,731,71,0,961,87,6
4612,731,11,26,962,103,7
4613,731,23,0,963,29,8
4614,731,19,0,964,30,9
4615,732,76,70,956,6,1
4616,732,50,0,957,6,2
4617,732,100,0,958,112,3
4618,732,49,17,959,103,4
4619,732,24,0,960,103,5
4620,732,71,0,961,87,6
4621,732,11,26,962,103,7
4622,732,23,0,963,29,8
4623,732,19,0,964,30,9
4624,733,100,0,958,112,1
4625,733,24,0,960,103,2
4626,733,71,0,961,87,3
4627,733,11,26,962,103,4
4628,733,23,0,963,29,5
4629,733,19,0,964,30,6
4630,734,100,0,958,112,1
4631,734,24,0,960,103,2
4632,734,71,0,961,87,3
4633,734,11,26,962,103,4
4634,734,23,0,963,29,5
4635,734,19,0,964,30,6
4636,735,111,0,768,94,1
4637,735,109,0,769,15,2
4638,735,15,0,770,106,3
4639,736,74,0,118,111,1
4640,736,45,0,123,87,2
4641,736,72,0,122,80,3
4642,779,12,0,857,103,1
4643,779,24,0,853,111,2
4644,779,26,0,858,26,3
4645,779,11,0,859,90,4
4646,780,11,0,859,90,1
4647,780,100,0,856,4,2
4648,780,17,23,855,87,3
4649,781,11,0,859,90,1
4650,781,100,0,856,4,2
4651,781,26,0,858,26,3
4652,781,50,0,1904,77,4
4653,781,45,0,1904,77,5
4654,782,44,0,861,35,1
4655,782,11,0,859,90,2
4656,782,100,0,856,4,3
4657,782,109,0,1904,77,4
4658,782,111,0,1904,77,5
4659,783,44,0,861,35,1
4660,783,11,0,859,90,2
4661,783,100,0,856,4,3
4662,783,109,0,1904,77,4
4663,783,111,0,1904,77,5
4664,784,14,0,1352,35,1
4665,784,51,0,1609,111,2
4666,784,18,0,1610,14,3
4667,785,14,0,870,115,1
4668,785,100,0,2247,118,2
4669,785,82,0,869,33,3
4670,786,26,0,404,35,1
4671,786,51,0,405,118,2
4672,786,18,0,406,111,3
4673,786,20,0,408,35,4
4674,786,16,0,407,3,5
4675,786,71,0,410,77,6
4676,787,23,17,68,87,1
4677,787,15,0,63,33,2
4678,787,82,0,66,35,3
4679,788,94,0,65,90,1
4680,788,25,0,61,108,2
4681,788,11,0,62,111,3
4682,788,15,0,63,33,4
4683,789,15,0,1493,35,1
4684,789,44,0,1494,118,2
4685,789,18,0,1496,111,3
4686,789,14,0,1495,111,4
4687,789,82,0,1345,118,5
4688,789,24,0,1497,116,6
4689,790,109,0,1506,6,1
4690,790,50,0,1506,6,2
4691,790,14,0,1495,111,3
4692,790,82,0,1345,118,4
4693,790,17,0,1507,111,5
4694,790,49,0,1508,103,6
4695,791,15,0,1493,35,1
4696,791,44,0,1494,118,2
4697,791,26,0,1488,30,3
4698,791,23,0,1516,11,4
4699,792,15,0,1518,13,1
4700,792,18,0,1496,111,2
4701,792,51,0,1520,103,3
4702,792,12,0,1519,103,4
4703,792,20,0,1492,106,5
4704,792,15,0,1493,35,6
4705,792,44,0,1494,118,7
4706,793,15,0,1518,13,1
4707,793,18,0,1496,111,2
4708,793,51,0,1520,103,3
4709,793,12,0,1519,103,4
4710,793,20,0,1492,106,5
4711,793,15,0,1493,35,6
4712,793,44,0,1494,118,7
4713,794,15,0,1518,13,1
4714,794,18,0,1496,111,2
4715,794,51,0,1520,103,3
4716,794,12,0,1519,106,4
4717,794,20,0,1492,35,5
4718,794,15,0,1493,118,6
4719,794,44,0,1494,0,7
4720,795,15,0,1518,13,1
4721,795,18,0,1496,111,2
4722,795,51,0,1520,103,3
4723,795,12,0,1519,103,4
4724,795,20,0,1492,106,5
4725,795,15,0,1493,35,6
4726,795,44,0,1494,118,7
4727,796,19,0,114,116,1
4728,796,24,0,115,33,2
4729,796,11,0,112,31,3
4730,796,71,0,116,94,4
4731,796,45,0,116,94,5
4732,796,72,0,116,94,6
4733,796,74,0,116,94,7
4734,797,11,0,1233,90,1
4735,797,20,0,1226,103,2
4736,797,19,0,1230,35,3
4737,797,82,0,1227,118,4
4738,797,51,0,1232,111,5
4739,798,16,0,254,35,1
4740,798,15,0,255,33,2
4741,798,44,0,256,81,3
4742,798,111,0,257,87,4
4743,799,18,0,1357,33,1
4744,799,14,0,1637,111,2
4745,799,12,0,1638,90,3
4746,799,19,0,1639,70,4
4747,799,26,0,1640,26,5
4748,799,44,0,1641,103,6
4749,799,23,0,1642,94,7
4750,799,109,0,1644,15,8
4751,799,49,0,1645,111,9
4752,799,50,0,1646,14,10
4753,799,17,0,1647,87,11
4754,799,11,,1648,35,12
4755,799,82,,1652,33,13
4756,799,14,,1652,111,14
4757,799,15,,1905,35,15
4758,800,18,0,1357,33,1
4759,800,14,0,1637,111,2
4760,800,12,0,1638,90,3
4761,800,19,0,1639,70,4
4762,800,26,0,1640,26,5
4763,800,44,0,1641,103,6
4764,800,23,0,1642,94,7
4765,800,18,0,1644,15,8
4766,800,49,0,1645,111,9
4767,800,50,0,1646,14,10
4768,800,17,0,1647,87,11
4769,800,11,,1648,35,12
4770,800,82,,1652,33,13
4771,800,14,,1652,111,14
4772,800,15,,1905,35,15
4773,801,18,0,1357,33,1
4774,801,14,0,1637,111,2
4775,801,12,0,1638,90,3
4776,801,19,0,1639,70,4
4777,801,26,0,1640,26,5
4778,801,44,0,1641,103,6
4779,801,23,0,1642,94,7
4780,801,18,0,1644,15,8
4781,801,49,0,1645,111,9
4782,801,50,0,1646,14,10
4783,801,17,0,1647,87,11
4784,801,11,,1648,35,12
4785,801,82,,1652,33,13
4786,801,14,,1652,111,14
4787,801,15,,1905,35,15
4788,802,18,0,1357,33,1
4789,802,14,0,1637,111,2
4790,802,12,0,1638,90,3
4791,802,19,0,1639,70,4
4792,802,26,0,1640,26,5
4793,802,44,0,1641,103,6
4794,802,23,0,1642,94,7
4795,802,18,0,1644,15,8
4796,802,49,0,1645,111,9
4797,802,50,0,1646,14,10
4798,802,17,0,1647,87,11
4799,802,11,,1648,35,12
4800,802,82,,1652,33,13
4801,802,14,,1652,111,14
4802,802,15,,1905,35,15
4803,803,15,0,1361,33,1
4804,803,26,0,1360,4,2
4805,803,23,0,1359,87,3
4806,804,94,0,1364,90,1
4807,804,109,0,1363,6,2
4808,804,100,0,1365,33,3
4809,804,23,0,1359,87,4
4810,805,19,0,1368,71,1
4811,805,82,0,1369,35,2
4812,805,18,0,1367,111,3
4813,805,20,0,1370,36,4
4814,805,15,0,1361,33,5
4815,805,17,0,1371,116,6
4816,805,26,0,1360,4,7
4817,806,109,0,1363,6,1
4818,806,12,0,1362,86,2
4819,806,100,0,1365,33,3
4820,806,14,0,1373,103,4
4821,806,44,0,1372,37,5
4822,807,109,0,1363,6,1
4823,807,23,0,1359,87,2
4824,807,100,0,1365,33,3
4825,807,16,0,1375,107,4
4826,808,11,0,1377,118,1
4827,808,51,0,1378,90,2
4828,808,44,0,1372,37,3
4829,808,16,0,1375,107,4
4830,808,12,0,1362,86,5
4831,808,109,0,1363,6,6
4832,808,26,0,1379,3,7
4833,808,14,0,1373,103,8
4834,808,45,0,1374,6,9
4835,809,111,0,1306,29,1
4836,809,24,0,1307,26,2
4837,809,17,0,1308,88,3
4838,809,71,0,1309,116,4
4839,809,45,0,1310,87,5
4840,809,23,0,1311,33,6
4841,810,111,0,1306,29,1
4842,810,24,0,1307,26,2
4843,810,17,0,1308,88,3
4844,810,71,0,1309,116,4
4845,810,45,0,1310,87,5
4846,810,23,0,1311,33,6
4847,811,12,0,1313,45,1
4848,811,44,0,1312,33,2
4849,811,18,20,1315,103,3
4850,811,24,0,1316,37,4
4851,811,23,0,1317,87,5
4852,811,111,0,1318,33,6
4853,811,89,0,1319,77,7
4854,812,12,0,1320,89,1
4855,812,16,0,1322,115,2
4856,812,26,0,1326,36,3
4857,812,25,0,1324,103,4
4858,812,51,0,1321,80,5
4859,812,20,18,1315,103,6
4860,812,49,0,1325,14,7
4861,812,19,0,1327,33,8
4862,812,82,0,1323,35,9
4863,812,44,0,1312,33,10
4864,813,12,0,1320,89,1
4865,813,16,0,1322,115,2
4866,813,26,0,1326,36,3
4867,813,25,0,1324,103,4
4868,813,51,0,1321,80,5
4869,813,20,18,1315,103,6
4870,813,49,0,1325,14,7
4871,813,19,0,1327,33,8
4872,813,82,0,1323,35,9
4873,813,44,0,1312,33,10
4874,814,45,0,1328,94,1
4875,814,18,20,1314,111,2
4876,814,109,0,1329,111,3
4877,814,50,0,1330,111,4
4878,814,26,0,1326,36,5
4879,814,25,0,1324,103,6
4880,814,82,0,1323,35,7
4881,815,45,0,1328,94,1
4882,815,18,20,1314,111,2
4883,815,109,0,1329,111,3
4884,815,50,0,1330,111,4
4885,815,26,0,1326,36,5
4886,815,25,0,1324,103,6
4887,815,82,0,1323,35,7
4888,816,11,0,1334,88,1
4889,816,18,20,1314,111,2
4890,816,76,0,1332,87,3
4891,816,72,0,1333,94,4
4892,816,82,0,1323,35,5
4893,816,14,0,1335,111,6
4894,816,15,0,1336,87,7
4895,816,82,0,1337,70,8
4896,816,16,0,1311,33,9
4897,816,109,0,1339,15,10
4898,816,100,0,1340,37,11
4899,817,11,0,1334,88,1
4900,817,18,20,1314,111,2
4901,817,76,0,1332,87,3
4902,817,72,0,1333,94,4
4903,817,82,0,1323,35,5
4904,817,14,0,1335,111,6
4905,817,15,0,1336,87,7
4906,817,82,0,1337,70,8
4907,817,16,0,1311,33,9
4908,817,109,0,1339,15,10
4909,817,100,0,1340,37,11
4910,818,100,0,1890,70,1
4911,818,19,0,1309,116,2
4912,818,15,0,1910,33,3
4913,818,51,0,1911,31,4
4914,818,24,0,1912,111,5
4915,818,49,0,1913,111,6
4916,818,50,0,1914,15,7
4917,818,44,0,1312,33,8
4918,818,11,0,1915,45,9
4919,819,18,20,1314,111,1
4920,819,26,0,880,107,2
4921,819,100,0,1340,37,3
4922,819,20,18,1315,103,4
4923,820,18,20,1314,111,1
4924,820,26,0,880,107,2
4925,820,100,0,1340,37,3
4926,820,20,18,1315,103,4
4927,821,16,0,1322,115,1
4928,821,17,0,1887,14,2
4929,821,70,0,1888,111,3
4930,821,23,0,1889,94,4
4931,821,100,0,1890,70,5
4932,821,26,0,1885,107,6
4933,821,44,0,1312,33,7
4934,821,71,0,1916,87,8
4935,821,82,0,1323,35,9
4936,822,16,0,1322,115,1
4937,822,17,0,1887,14,2
4938,822,70,0,1888,111,3
4939,822,23,0,1889,94,4
4940,822,100,0,1890,70,5
4941,822,26,0,1885,107,6
4942,822,44,0,1312,33,7
4943,822,71,0,1916,87,8
4944,822,82,0,1323,35,9
4945,823,16,0,1322,115,1
4946,823,17,0,1887,14,2
4947,823,70,0,1888,111,3
4948,823,23,0,1889,94,4
4949,823,100,0,1890,70,5
4950,823,26,0,1885,107,6
4951,823,44,0,1312,33,7
4952,823,71,0,1916,87,8
4953,823,82,0,1323,35,9
4954,824,82,0,1323,35,1
4955,826,20,0,390,0,1
4956,826,11,0,391,0,2
4957,826,51,0,392,0,3
4958,826,109,0,393,0,4
4959,826,23,0,393,0,5
4960,826,71,0,393,0,6
4961,826,24,0,394,0,7
4962,828,18,0,1702,0,1
4963,828,15,0,1703,0,2
4964,828,17,0,1704,0,3
4965,828,50,0,1705,0,4
4966,829,76,70,1113,15,1
4967,829,89,0,1114,77,2
4968,829,100,0,1115,33,3
4969,829,111,0,1116,87,4
4970,829,49,0,1118,111,5
4971,829,109,0,1119,103,6
4972,829,23,0,1120,116,7
4973,829,45,0,1122,118,8
4974,829,15,0,1121,54,9
4975,829,82,0,1123,35,10
4976,830,26,0,1125,66,1
4977,830,19,0,1127,35,2
4978,830,51,0,1128,13,3
4979,830,12,0,1126,90,4
4980,830,14,0,1129,111,5
4981,830,100,0,1115,33,6
4982,831,76,70,1113,42,1
4983,831,82,0,1123,35,2
4984,831,100,0,1115,33,3
4985,831,17,0,1130,70,4
4986,831,26,0,1125,66,5
4987,831,12,0,1126,90,6
4988,832,19,0,772,26,1
4989,832,94,0,773,90,2
4990,832,16,0,774,108,3
4991,832,25,0,775,103,4
4992,832,15,0,776,33,5
4993,833,20,0,712,35,1
4994,833,18,0,713,118,2
4995,833,12,0,714,70,3
4996,833,51,0,715,35,4
4997,833,82,0,716,37,5
4998,833,26,0,717,26,6
4999,834,24,0,1033,33,1
5000,834,51,0,1036,111,2
5001,834,44,0,1028,107,3
5002,834,11,0,1045,103,4
5003,834,19,0,1031,87,5
5004,834,15,0,1032,87,6
5005,834,12,0,1044,103,7
5006,834,82,0,1038,35,8
5007,834,16,0,1034,106,9
5008,835,16,0,1034,106,1
5009,836,71,0,1481,80,1
5010,836,18,0,1482,86,2
5011,836,26,0,1483,70,3
5012,836,141,0,1484,94,4
5013,837,23,0,1486,111,1
5014,837,50,0,1486,111,2
5015,837,20,0,1344,33,3
5016,837,24,0,1485,94,4
5017,837,26,0,1483,70,5
5018,837,14,0,1487,14,6
5019,838,20,0,1344,33,1
5020,839,19,0,798,4,1
5021,840,51,0,891,14,1
5022,840,76,70,892,15,2
5023,840,15,0,893,35,3
5024,840,44,0,894,106,4
5025,840,100,0,895,33,5
5026,840,49,0,896,94,6
5027,840,71,0,897,79,7
5028,840,24,0,898,118,8
5029,840,23,0,899,87,9
5030,840,12,0,900,111,10
5031,840,18,0,890,111,11
5032,841,51,0,891,14,1
5033,841,76,70,892,15,2
5034,841,15,0,893,35,3
5035,841,44,0,894,106,4
5036,841,100,0,895,33,5
5037,841,49,0,896,94,6
5038,841,71,0,897,79,7
5039,841,24,0,898,118,8
5040,841,23,0,899,87,9
5041,841,12,0,900,111,10
5042,841,18,0,890,111,11
5043,842,82,0,503,106,1
5044,842,15,0,501,26,2
5045,842,16,0,497,118,3
5046,842,20,0,504,111,4
5047,842,11,0,492,111,5
