performance_id,visual_id
389,12982
389,12983
389,12984
389,12985
389,12986
389,12987
389,12988
389,12989
389,12990
389,12991
389,12992
389,12993
389,12994
389,12995
389,12996
389,12997
389,12998
389,12999
389,13000
389,13001
389,13002
389,13003
389,13004
389,13005
389,13006
389,13007
389,13008
389,13009
389,13010
389,13011
389,13012
389,13013
389,13014
389,13015
389,13016
389,13017
389,13018
389,13019
389,13020
389,13021
389,13022
389,13023
389,13024
389,13025
389,13026
389,13027
389,13028
389,13029
389,13030
389,13031
389,13032
389,13033
389,13034
389,13035
389,13036
389,13037
389,13038
389,13039
389,13040
389,13041
389,13042
389,13043
389,13044
389,13045
389,13046
389,13047
389,13048
389,13049
389,13050
389,13051
389,13052
389,13053
389,13054
389,13055
389,13056
389,13057
389,13058
389,13059
389,13060
389,13061
389,13062
389,13063
389,13064
389,13065
389,13066
389,13067
389,13068
389,13069
389,13070
389,13071
389,13072
389,13073
389,13074
389,13075
389,13076
389,13077
389,13078
389,13079
389,13080
389,13081
389,13082
389,13083
389,13084
463,13085
463,13086
463,13087
463,13088
463,13089
463,13090
463,13091
463,13092
463,13093
463,13094
463,13095
463,13096
463,13097
463,13098
463,13099
463,13100
463,13101
463,13102
463,13103
463,13104
464,13105
464,13106
464,13107
464,13108
464,13109
464,13110
464,13111
464,13112
464,13113
464,13114
464,13115
464,13116
464,13117
464,13118
464,13119
464,13120
464,13121
464,13122
464,13123
464,13124
464,13125
464,13126
464,13127
464,13128
464,13129
464,13130
464,13131
464,13132
464,13133
464,13134
464,13135
464,13136
464,13137
464,13138
464,13139
464,13140
464,13141
464,13142
464,13143
464,13144
464,13145
464,13146
464,13147
464,13148
464,13149
464,13150
464,13151
464,13152
464,13153
464,13154
464,13155
464,13156
464,13157
464,13158
464,13159
464,13160
464,13161
464,13162
464,13163
464,13164
464,13165
464,13166
464,13167
464,13168
464,13169
464,13170
464,13171
464,13172
464,13173
464,13174
464,13175
464,13176
464,13177
464,13178
464,13179
464,13180
464,13181
464,13182
464,13183
464,13184
464,13185
464,13186
464,13187
464,13188
464,13189
464,13190
464,13191
464,13192
464,13193
464,13194
464,13195
464,13196
464,13197
464,13198
464,13199
464,13200
464,13201
464,13202
464,13203
464,13204
464,13205
464,13206
464,13207
464,13208
464,13209
464,13210
464,13211
464,13212
464,13213
464,13214
464,13215
464,13216
464,13217
464,13218
464,13219
464,13220
464,13221
464,13222
464,13223
464,13224
464,13225
464,13226
464,13227
464,13228
464,13229
464,13230
464,13231
464,13232
464,13233
464,13234
464,13235
464,13236
464,13237
464,13238
464,13239
464,13240
464,13241
464,13242
464,13243
464,13244
464,13245
464,13246
464,13247
464,13248
464,13249
464,13250
464,13251
464,13252
464,13253
464,13254
464,13255
464,13256
464,13257
464,13258
464,13259
464,13260
464,13261
464,13262
464,13263
464,13264
464,13265
464,13266
464,13267
464,13268
464,13269
464,13270
464,13271
464,13272
464,13273
464,13274
464,13275
464,13276
464,13277
464,13278
464,13279
464,13280
464,13281
464,13282
464,13283
464,13284
464,13285
464,13286
464,13287
464,13288
464,13289
464,13290
464,13291
464,13292
464,13293
464,13294
464,13295
464,13296
464,13297
464,13298
464,13299
464,13300
464,13301
464,13302
464,13303
464,13304
464,13305
464,13306
464,13307
464,13308
464,13309
464,13310
464,13311
464,13312
464,13313
464,13314
464,13315
464,13316
464,13317
464,13318
464,13319
464,13320
464,13321
464,13322
464,13323
464,13324
464,13325
254,44976
255,44976
255,44977
256,44977
253,44978
254,44978
253,44980
688,44981
689,44981
688,44982
253,44984
254,44985
255,44985
688,44986
688,44987
688,44988
253,44991
254,44996
258,44997
259,44998
258,44999
258,45000
199,45004
183,45005
241,45006
244,45006
243,45006
205,45008
199,45009
210,45012
211,45012
212,45012
71,45013
221,45014
220,45014
183,45015
193,45016
183,45018
199,45019
219,45019
218,45019
248,45020
191,45021
248,45022
191,45023
192,45023
193,45023
707,45025
58,45025
57,45025
56,45025
152,45026
150,45026
150,45027
151,45027
148,45028
147,45028
149,45029
690,45032
690,45033
306,45034
306,45035
307,45035
307,45036
307,45037
305,45038
305,45039
262,45041
261,45042
262,45043
263,45044
263,45045
262,45046
262,45047
263,45048
263,45049
691,45051
268,45051
277,45052
276,45052
277,45053
278,45053
279,45053
280,45053
282,45056
281,45057
301,45059
302,45059
300,45059
302,45060
303,45060
304,45060
289,45060
290,45060
289,45061
287,45061
288,45061
310,45062
310,45063
310,45064
311,45064
310,45065
310,45066
317,45067
321,45068
320,45068
692,45069
326,45069
327,45069
692,45070
487,45072
337,45072
337,45073
345,45074
343,45074
342,45074
344,45074
342,45075
352,45076
694,45076
353,45076
355,45077
357,45077
357,45078
352,45078
365,45079
365,45080
365,45081
368,45081
366,45081
366,45082
367,45083
367,45084
366,45084
554,45087
556,45089
554,45090
554,45091
555,45091
555,45092
555,45093
555,45094
556,45095
381,45096
382,45096
383,45097
382,45097
383,45098
382,45099
414,45100
414,45101
415,45101
415,45102
695,45102
415,45103
416,45103
416,45104
433,45106
434,45106
434,45107
435,45107
435,45108
435,45109
696,45110
696,45111
458,45111
466,45112
467,45112
466,45115
466,45116
484,45117
484,45118
697,45119
484,45119
697,45120
490,45121
490,45122
491,45122
491,45123
492,45124
492,45125
527,45126
254,45130
254,45132
254,45133
254,45135
254,45137
254,45139
254,45141
254,45142
254,45143
254,45144
254,45145
211,45147
211,45149
259,45152
259,45154
259,45156
259,45158
259,45160
259,45161
259,45162
256,45164
256,45166
256,45168
255,45169
255,45170
255,45172
255,45174
255,45176
255,45178
255,45180
253,45183
253,45184
253,45185
253,45187
253,45188
253,45189
253,45190
253,45191
253,45193
253,45195
253,45197
253,45199
253,45201
253,45203
253,45205
253,45207
253,45208
253,45209
253,45211
253,45213
258,45278
258,45280
258,45282
258,45306
258,45310
258,45312
258,45314
256,45319
256,45320
253,45321
255,45322
258,45329
258,45331
254,45333
255,45333
253,45335
253,45337
255,45341
255,45367
688,45372
689,45372
688,45373
689,45373
688,45374
689,45374
688,45375
689,45375
688,45377
688,45379
688,45381
688,45382
688,45383
688,45384
688,45385
688,45387
688,45389
688,45391
688,45393
688,45395
688,45397
688,45398
688,45399
688,45401
688,45403
688,45405
688,45406
688,45407
688,45409
688,45411
688,45413
688,45415
689,45426
183,45430
183,45431
183,45432
183,45433
183,45435
183,45436
183,45437
183,45439
183,45441
183,45443
199,45447
199,45449
199,45451
183,45453
199,45455
199,45457
183,45458
191,45459
262,45461
262,45463
263,45467
263,45469
71,45478
71,45480
71,45481
71,45482
191,45497
191,45499
191,45501
183,45505
183,45509
183,45513
221,45516
221,45518
221,45520
148,45522
148,45524
219,45526
219,45528
212,45530
241,45532
241,45534
205,45536
205,45538
205,45540
205,45542
205,45544
244,45546
183,45548
183,45550
183,45551
183,45553
183,45555
218,45557
218,45559
199,45561
199,45563
199,45564
199,45565
199,45566
199,45567
199,45571
183,45573
193,45573
241,45575
244,45575
211,45577
192,45578
212,45579
152,45579
71,45581
199,45583
147,45585
148,45587
148,45589
150,45589
150,45591
191,45597
276,45599
278,45599
58,45599
210,45607
210,45609
210,45611
210,45613
220,45616
220,45618
220,45620
193,45622
193,45624
193,45626
193,45628
193,45630
193,45632
193,45634
152,45636
152,45638
152,45640
152,45642
152,45644
192,45646
192,45648
192,45650
149,45652
149,45654
149,45656
149,45658
248,45659
248,45660
150,45662
193,45663
152,45664
193,45665
212,45665
152,45665
150,45666
149,45667
148,45667
147,45669
150,45671
150,45673
151,45673
152,45673
698,45675
191,45677
220,45679
205,45681
183,45683
184,45683
276,45685
279,45687
279,45689
268,45691
248,45694
248,45696
248,45698
248,45700
248,45701
248,45702
248,45704
690,45720
690,45722
690,45724
690,45726
690,45728
690,45729
690,45730
690,45732
690,45734
690,45736
690,45738
690,45740
690,45742
690,45744
690,45746
306,45748
306,45749
306,45750
306,45752
306,45754
306,45756
306,45758
306,45759
306,45760
306,45762
306,45764
306,45766
306,45768
306,45769
306,45771
307,45772
306,45773
307,45775
307,45776
307,45777
307,45778
307,45779
307,45780
307,45781
307,45782
307,45783
307,45785
305,45787
305,45789
305,45791
305,45793
305,45795
305,45797
305,45799
305,45801
305,45803
305,45805
305,45807
305,45809
305,45811
262,45814
262,45816
262,45817
262,45818
262,45820
262,45822
262,45824
262,45826
262,45828
262,45830
262,45832
262,45834
262,45836
262,45838
262,45840
262,45842
262,45844
262,45846
262,45848
262,45850
262,45852
262,45853
262,45854
262,45856
262,45858
262,45860
262,45862
262,45864
262,45866
262,45867
263,45870
263,45872
263,45874
263,45876
263,45878
263,45880
263,45882
263,45884
263,45886
263,45888
263,45890
263,45892
263,45894
263,45896
263,45898
263,45900
263,45902
263,45904
263,45906
263,45908
261,45910
261,45912
261,45914
261,45916
261,45918
261,45920
261,45921
261,45922
263,45923
691,45932
691,45947
691,45949
691,45951
691,45953
691,45955
691,45957
276,45959
276,45961
276,45963
276,45965
276,45967
276,45969
276,45971
277,45973
277,45976
278,45978
279,45978
278,45980
280,45982
280,45984
280,45986
282,45997
282,45999
282,46001
282,46003
282,46005
282,46007
282,46009
282,46011
281,46013
281,46015
281,46017
281,46021
281,46023
281,46027
300,46050
300,46052
300,46054
300,46056
301,46058
302,46058
302,46060
302,46062
302,46064
302,46066
304,46068
303,46070
304,46070
304,46072
304,46074
304,46076
289,46078
289,46080
290,46080
287,46082
287,46084
287,46086
288,46086
289,46088
289,46090
287,46092
310,46094
310,46095
310,46096
310,46097
310,46098
310,46099
310,46100
310,46101
310,46102
310,46103
310,46105
310,46106
310,46107
310,46108
310,46109
310,46110
311,46110
311,46111
310,46112
310,46113
310,46114
310,46115
310,46116
310,46117
310,46118
310,46119
310,46120
310,46121
310,46122
310,46123
310,46126
310,46127
317,46128
317,46129
317,46130
317,46131
317,46132
317,46133
320,46134
320,46135
320,46136
320,46137
321,46138
321,46139
320,46140
692,46141
692,46142
326,46143
326,46144
327,46144
327,46145
327,46146
692,46147
692,46148
692,46149
692,46150
692,46151
692,46152
692,46153
487,46161
487,46162
487,46163
337,46164
337,46165
337,46166
337,46167
337,46168
337,46169
337,46170
337,46171
337,46172
337,46173
343,46174
343,46175
345,46175
343,46176
345,46176
345,46177
344,46177
344,46178
342,46178
342,46179
342,46180
342,46181
342,46182
342,46183
342,46184
342,46185
342,46187
352,46188
352,46189
352,46190
694,46190
352,46191
352,46192
353,46192
694,46192
353,46193
355,46194
355,46195
355,46196
355,46197
355,46198
357,46198
357,46199
357,46200
357,46201
357,46202
357,46203
357,46204
357,46205
357,46206
365,46207
365,46208
365,46209
365,46210
365,46211
365,46212
365,46213
365,46214
365,46215
365,46218
365,46219
365,46220
368,46220
368,46221
366,46222
366,46223
366,46224
366,46225
366,46226
366,46227
366,46228
366,46229
367,46230
367,46231
367,46232
367,46233
367,46234
367,46235
366,46236
366,46237
366,46238
366,46239
366,46240
365,46240
365,46241
365,46242
554,46244
554,46245
554,46246
554,46247
554,46248
554,46249
556,46250
556,46251
556,46252
556,46253
556,46254
556,46255
556,46256
554,46257
554,46258
554,46259
554,46260
554,46261
554,46262
554,46264
554,46265
554,46266
554,46268
383,46269
383,46271
383,46273
383,46274
383,46275
383,46277
383,46278
383,46279
383,46280
556,46282
556,46283
556,46284
556,46285
556,46286
556,46287
556,46288
556,46289
381,46290
381,46291
381,46292
555,46295
555,46296
382,46297
555,46298
382,46299
555,46300
555,46301
555,46302
382,46303
382,46304
555,46306
555,46307
382,46308
555,46309
555,46310
382,46311
555,46312
555,46313
382,46314
382,46315
555,46316
382,46317
555,46318
555,46319
555,46320
555,46321
555,46322
555,46323
382,46324
555,46325
382,46326
382,46327
555,46328
555,46329
555,46330
382,46331
555,46332
555,46333
555,46334
382,46335
414,46337
414,46339
414,46341
414,46343
414,46345
414,46347
414,46349
414,46351
415,46353
415,46355
415,46357
415,46359
695,46361
695,46363
695,46365
415,46367
415,46369
415,46371
415,46373
415,46375
416,46377
416,46379
416,46381
416,46383
416,46384
416,46386
416,46388
416,46390
416,46392
416,46394
416,46396
416,46398
433,46399
433,46401
433,46403
433,46405
433,46407
433,46409
434,46409
434,46411
434,46413
434,46415
434,46417
434,46419
434,46421
434,46423
434,46425
434,46427
435,46429
435,46430
435,46432
435,46434
435,46436
435,46438
435,46440
435,46442
435,46443
435,46445
435,46447
696,46449
696,46451
696,46453
696,46455
696,46457
696,46459
696,46461
696,46463
696,46465
696,46467
696,46469
458,46471
458,46473
458,46475
466,46479
466,46481
466,46483
466,46485
467,46485
467,46487
466,46513
466,46515
466,46517
466,46523
466,46525
466,46527
466,46529
466,46531
466,46533
466,46535
484,46543
484,46545
484,46547
484,46549
484,46551
484,46553
484,46555
484,46557
484,46559
484,46561
697,46563
697,46565
697,46567
697,46569
697,46571
697,46573
697,46575
484,46575
697,46577
697,46579
697,46581
697,46583
697,46585
697,46587
697,46589
697,46591
490,46594
490,46596
490,46598
490,46600
490,46602
490,46604
490,46606
490,46608
490,46610
491,46612
491,46614
491,46616
491,46618
491,46620
491,46622
491,46624
491,46626
491,46628
491,46630
492,46632
492,46634
492,46636
492,46638
492,46640
492,46642
492,46644
492,46646
492,46648
492,46650
492,46652
527,46654
527,46656
527,46658
527,46660
527,46662
527,46664
527,46666
468,46667
468,46669
428,46671
428,46673
398,46675
401,46677
401,46679
399,46681
400,46681
401,46681
699,46683
699,46684
229,46685
389,46686
389,46687
389,46688
389,46689
429,46690
428,46690
428,46692
428,46694
429,46694
700,46696
227,46698
228,46698
228,46700
226,46702
227,46702
228,46704
226,46706
381,46708
254,46710
255,46710
255,46711
256,46711
253,46712
254,46712
253,46714
688,46715
689,46715
688,46716
688,46717
253,46718
254,46719
255,46719
688,46720
688,46721
688,46722
253,46725
254,46730
258,46731
259,46732
258,46733
258,46734
199,46738
183,46739
183,46740
241,46741
244,46741
243,46741
205,46744
199,46746
199,46747
210,46750
211,46750
211,46751
212,46751
71,46752
220,46754
221,46754
183,46755
183,46756
193,46757
183,46760
183,46761
199,46762
218,46763
219,46763
248,46764
248,46765
191,46766
191,46767
191,46768
248,46769
248,46770
191,46771
191,46772
192,46772
193,46772
56,46774
707,46774
57,46774
58,46774
152,46775
150,46775
150,46776
151,46776
147,46777
148,46777
149,46778
690,46784
690,46785
306,46786
306,46787
307,46787
307,46788
307,46789
305,46790
305,46791
305,46792
305,46793
262,46794
262,46795
262,46796
261,46797
261,46798
261,46799
262,46800
262,46801
262,46802
263,46803
263,46804
263,46805
263,46806
263,46807
263,46808
262,46809
262,46810
262,46811
262,46812
262,46813
262,46814
263,46815
263,46816
263,46817
263,46818
263,46819
691,46825
691,46826
268,46826
276,46827
276,46828
277,46828
277,46829
278,46829
279,46829
279,46830
280,46830
282,46832
281,46834
300,46838
300,46839
301,46839
302,46839
302,46840
302,46841
303,46841
304,46841
289,46842
290,46842
287,46843
288,46843
289,46843
310,46844
310,46845
310,46846
311,46846
310,46847
310,46848
310,46849
310,46850
310,46851
310,46852
317,46853
317,46854
317,46855
320,46856
320,46857
321,46857
321,46858
692,46859
326,46859
327,46859
692,46860
487,46862
337,46862
337,46863
345,46864
343,46864
342,46864
344,46864
342,46865
352,46866
694,46866
353,46866
355,46867
357,46867
357,46868
352,46868
365,46869
365,46870
365,46871
368,46871
366,46871
366,46872
367,46873
367,46874
366,46874
554,46875
556,46876
554,46877
554,46878
555,46878
555,46879
555,46880
555,46881
556,46882
381,46883
383,46884
382,46884
383,46885
382,46886
414,46887
414,46888
415,46888
415,46889
695,46889
415,46890
416,46890
416,46891
433,46892
434,46892
434,46893
435,46893
435,46894
435,46895
696,46896
696,46897
458,46897
466,46898
467,46898
466,46901
466,46902
484,46903
484,46904
697,46905
484,46905
697,46906
490,46907
490,46908
491,46908
491,46909
492,46910
492,46911
527,46912
468,46913
468,46914
428,46915
428,46916
398,46917
401,46918
401,46919
399,46920
400,46920
401,46920
699,46921
699,46922
229,46923
389,46924
389,46925
389,46926
389,46927
429,46928
428,46928
428,46929
428,46930
429,46930
700,46931
227,46933
228,46933
228,46934
226,46935
227,46935
228,46936
226,46937
381,46938
254,46940
254,46941
254,46942
254,46943
254,46944
254,46945
254,46946
254,46947
254,46948
254,46949
254,46950
254,46951
255,46952
255,46953
255,46954
255,46955
255,46956
255,46957
255,46958
255,46959
255,46960
255,46961
255,46962
255,46963
255,46964
255,46965
255,46966
255,46967
255,46968
255,46969
255,46970
255,46971
255,46972
255,46973
255,46974
255,46975
255,46976
255,46977
255,46978
255,46979
255,46980
255,46981
255,46982
255,46983
255,46984
255,46985
255,46986
255,46987
255,46988
255,46989
255,46990
256,46991
256,46992
256,46993
256,46994
256,46995
256,46996
256,46997
256,46998
256,46999
256,47000
256,47001
256,47002
256,47003
256,47004
256,47005
256,47006
253,47012
253,47013
253,47014
253,47015
253,47016
253,47017
253,47018
253,47019
253,47020
253,47021
253,47022
253,47023
253,47024
253,47025
253,47026
253,47027
253,47028
253,47029
253,47030
253,47031
253,47032
253,47033
253,47034
253,47035
254,47036
254,47037
254,47038
254,47039
254,47040
688,47041
253,47048
253,47049
253,47050
253,47051
253,47052
253,47053
253,47054
253,47055
253,47056
253,47057
253,47058
253,47059
253,47060
253,47061
253,47062
253,47063
253,47064
253,47065
254,47066
254,47067
254,47068
688,47075
688,47076
688,47077
688,47078
688,47079
688,47080
688,47081
688,47082
688,47083
688,47084
688,47085
688,47086
689,47087
689,47088
689,47089
689,47090
689,47092
688,47104
688,47105
688,47106
688,47107
688,47108
688,47109
688,47110
688,47111
688,47112
688,47113
688,47114
688,47115
688,47116
688,47117
688,47118
688,47119
688,47120
688,47121
688,47122
688,47123
688,47124
688,47125
688,47126
688,47127
688,47128
688,47129
688,47130
688,47131
688,47132
688,47133
688,47134
688,47135
688,47136
253,47177
253,47178
253,47179
253,47180
253,47181
253,47182
253,47183
253,47184
253,47185
253,47186
253,47187
253,47188
253,47189
253,47190
253,47191
253,47192
253,47193
253,47194
253,47195
253,47196
254,47205
255,47206
255,47207
255,47208
255,47209
255,47210
255,47211
255,47212
255,47213
255,47214
255,47215
255,47216
255,47217
255,47218
255,47219
255,47220
255,47221
255,47222
255,47223
255,47224
255,47225
688,47237
688,47238
688,47239
688,47240
688,47242
688,47243
688,47244
688,47245
688,47246
688,47247
688,47248
688,47249
688,47250
688,47251
688,47252
688,47253
688,47254
688,47255
688,47256
688,47257
688,47258
688,47259
688,47260
688,47261
688,47262
688,47263
688,47264
688,47265
688,47266
688,47267
688,47268
688,47269
688,47270
688,47271
688,47272
688,47273
688,47274
688,47287
688,47288
688,47289
688,47290
688,47291
688,47292
688,47293
688,47294
688,47295
688,47296
688,47297
688,47298
688,47299
688,47300
688,47301
688,47302
688,47303
688,47304
688,47305
688,47306
688,47307
688,47308
688,47309
688,47310
688,47311
688,47312
688,47313
688,47314
688,47315
688,47316
688,47317
688,47318
688,47319
688,47320
688,47321
255,47356
253,47372
253,47373
253,47374
253,47375
253,47376
253,47377
253,47378
253,47379
253,47380
253,47381
253,47382
253,47383
253,47384
253,47385
253,47386
253,47387
253,47388
253,47389
253,47390
253,47391
253,47392
253,47393
253,47394
253,47395
253,47396
253,47397
253,47398
253,47399
253,47400
253,47401
253,47402
253,47403
253,47404
253,47405
253,47406
253,47407
253,47408
688,47421
688,47423
688,47510
688,47511
688,47512
254,47517
254,47518
254,47519
254,47520
254,47521
254,47522
254,47523
254,47524
254,47525
254,47526
254,47527
254,47528
254,47529
254,47530
254,47531
254,47532
254,47533
254,47534
254,47535
254,47536
254,47537
254,47538
254,47539
254,47540
254,47541
254,47542
254,47543
254,47544
254,47545
254,47546
254,47547
254,47548
254,47549
254,47550
254,47551
254,47552
254,47553
258,47565
258,47566
258,47567
258,47568
258,47569
258,47570
258,47571
258,47572
258,47573
258,47574
259,47584
259,47585
259,47586
259,47587
259,47588
259,47589
259,47590
259,47591
259,47592
259,47593
259,47594
259,47595
259,47596
259,47597
259,47598
259,47599
259,47600
259,47601
259,47602
259,47603
259,47604
259,47605
259,47606
259,47607
259,47608
259,47609
259,47610
259,47611
259,47612
259,47613
259,47614
259,47615
258,47646
258,47647
258,47648
258,47649
258,47650
258,47651
258,47652
258,47653
258,47654
258,47655
258,47656
258,47657
258,47658
258,47659
258,47660
258,47661
258,47662
258,47663
258,47664
258,47665
258,47666
257,47667
258,47668
258,47669
258,47670
258,47671
258,47672
258,47673
258,47674
258,47675
258,47676
199,47704
199,47705
199,47706
199,47707
199,47708
199,47709
199,47710
199,47711
199,47712
199,47713
199,47714
199,47715
199,47716
199,47717
199,47718
183,47719
183,47720
183,47721
183,47722
183,47723
183,47724
183,47725
183,47726
183,47727
183,47728
183,47729
183,47730
183,47731
183,47732
183,47733
183,47734
183,47735
183,47736
183,47737
183,47738
183,47739
183,47740
183,47741
183,47742
183,47743
183,47744
183,47745
183,47746
183,47747
183,47748
183,47749
241,47750
241,47751
241,47752
241,47753
241,47754
241,47755
241,47756
241,47757
243,47758
243,47759
244,47760
244,47761
244,47762
244,47763
244,47764
205,47787
205,47788
205,47789
205,47790
205,47791
205,47792
205,47793
205,47794
205,47795
205,47796
205,47797
205,47798
205,47799
205,47800
205,47801
205,47802
205,47803
205,47804
205,47805
205,47806
205,47807
205,47808
205,47809
205,47810
205,47811
205,47812
199,47823
199,47824
199,47825
199,47826
199,47827
199,47828
199,47829
199,47830
199,47831
199,47832
199,47833
199,47834
199,47835
199,47836
199,47837
199,47838
199,47839
199,47840
199,47841
199,47842
199,47843
199,47844
199,47845
199,47846
199,47847
199,47848
199,47849
199,47850
199,47851
199,47852
210,47893
210,47894
210,47895
210,47896
210,47897
210,47898
210,47899
210,47900
210,47901
210,47902
210,47903
210,47904
210,47905
210,47906
210,47907
211,47908
211,47909
211,47910
211,47911
211,47912
211,47913
211,47914
211,47915
211,47916
211,47917
212,47922
212,47923
212,47924
199,47925
212,47926
199,47927
212,47928
212,47929
212,47930
71,47932
71,47933
71,47934
71,47935
71,47936
71,47937
71,47938
71,47939
71,47940
71,47941
71,47942
71,47943
71,47944
71,47945
71,47946
71,47947
71,47948
71,47949
71,47963
71,47964
220,47970
220,47971
220,47972
220,47973
220,47974
220,47975
220,47976
220,47977
220,47978
220,47979
220,47980
220,47981
220,47982
220,47983
220,47984
220,47985
220,47986
220,47987
220,47988
221,47989
221,47990
221,47991
221,47992
221,47993
221,47994
221,47995
221,47996
221,47997
221,47998
221,47999
183,48000
183,48001
183,48002
183,48003
183,48004
183,48005
183,48006
183,48007
183,48008
183,48009
183,48010
183,48011
183,48012
183,48013
183,48014
183,48015
183,48016
183,48017
183,48018
183,48019
183,48020
183,48021
183,48022
183,48023
183,48024
193,48025
193,48026
193,48027
193,48028
193,48029
193,48030
193,48031
193,48032
193,48033
193,48034
193,48035
193,48036
193,48037
193,48038
193,48039
193,48040
193,48041
193,48042
193,48043
193,48044
193,48045
193,48046
193,48047
193,48048
193,48049
193,48050
193,48051
193,48052
193,48053
193,48054
193,48055
193,48056
193,48057
193,48058
193,48059
193,48060
193,48061
183,48062
183,48063
183,48066
183,48067
183,48068
183,48069
183,48072
183,48073
183,48074
183,48075
183,48076
183,48077
183,48086
183,48087
183,48088
183,48089
183,48090
183,48091
183,48092
183,48093
183,48095
183,48096
183,48097
183,48098
183,48099
183,48100
183,48101
183,48102
183,48103
183,48104
183,48105
184,48106
184,48107
183,48108
183,48109
183,48110
183,48111
183,48112
183,48113
183,48114
183,48115
183,48116
183,48117
183,48118
183,48119
183,48120
183,48121
183,48122
199,48123
199,48124
199,48125
199,48126
199,48127
218,48128
218,48129
218,48130
218,48131
218,48132
218,48133
218,48134
218,48135
218,48136
219,48137
219,48138
219,48139
219,48140
219,48141
219,48142
219,48143
248,48144
248,48145
248,48146
248,48147
248,48148
248,48149
191,48154
191,48155
191,48156
191,48157
191,48158
191,48159
191,48160
191,48161
191,48162
191,48163
191,48164
191,48165
191,48166
191,48167
191,48168
191,48169
191,48170
191,48171
191,48177
248,48178
248,48179
248,48180
248,48181
248,48182
248,48183
248,48184
248,48185
248,48186
248,48187
248,48188
248,48189
248,48190
248,48191
248,48192
248,48193
248,48194
248,48195
248,48196
248,48197
248,48198
248,48199
248,48200
248,48201
248,48202
248,48203
248,48204
248,48205
248,48206
248,48207
191,48208
191,48209
192,48210
192,48211
192,48212
192,48213
192,48214
192,48215
192,48216
192,48217
192,48218
192,48219
192,48220
192,48221
192,48222
192,48223
192,48224
56,48258
707,48259
707,48260
707,48261
58,48262
152,48263
152,48264
152,48265
152,48266
152,48267
152,48268
152,48269
152,48270
152,48271
152,48272
152,48273
152,48274
152,48275
152,48276
152,48277
152,48278
152,48279
152,48280
152,48281
152,48282
152,48283
152,48284
152,48285
152,48286
152,48287
152,48288
152,48289
152,48290
152,48291
152,48292
152,48293
152,48294
152,48295
152,48296
152,48297
152,48298
152,48299
150,48300
150,48301
150,48302
150,48303
150,48304
150,48305
150,48306
150,48307
150,48308
150,48309
150,48310
150,48311
150,48312
150,48313
150,48314
150,48315
150,48316
150,48317
150,48318
150,48319
150,48320
150,48321
150,48322
150,48323
150,48324
150,48325
150,48326
150,48327
150,48328
150,48329
150,48330
150,48331
151,48332
151,48333
151,48334
151,48335
151,48336
147,48337
147,48338
147,48339
147,48340
147,48341
147,48342
147,48343
147,48344
147,48345
147,48346
147,48347
147,48348
147,48349
148,48350
148,48351
148,48352
148,48353
148,48354
148,48355
148,48356
148,48357
148,48358
148,48359
148,48360
148,48361
148,48362
148,48363
148,48364
148,48365
148,48366
148,48367
148,48368
148,48369
148,48370
148,48371
148,48372
148,48373
148,48374
148,48375
149,48376
149,48377
149,48378
149,48379
149,48380
149,48381
149,48382
149,48383
149,48384
149,48385
149,48386
149,48387
149,48388
149,48389
149,48390
149,48391
149,48392
149,48393
149,48394
149,48395
149,48396
149,48397
149,48398
149,48399
149,48400
149,48401
149,48402
149,48403
149,48404
149,48405
149,48406
149,48407
149,48408
149,48409
149,48410
149,48411
149,48412
149,48413
149,48414
149,48415
690,48477
690,48478
690,48479
690,48480
690,48481
690,48482
690,48483
690,48484
690,48485
690,48486
690,48487
690,48488
690,48489
690,48490
690,48491
690,48492
690,48493
690,48494
690,48495
690,48496
690,48497
690,48498
690,48499
690,48500
690,48501
690,48502
690,48503
690,48504
690,48505
690,48506
690,48507
690,48508
690,48509
690,48510
690,48511
690,48512
690,48513
690,48514
690,48515
690,48516
690,48517
690,48518
690,48519
690,48520
690,48521
690,48522
690,48523
690,48524
690,48525
690,48526
690,48527
690,48528
690,48529
690,48530
690,48531
690,48532
690,48533
690,48534
690,48535
690,48536
690,48537
690,48538
690,48539
690,48540
690,48541
690,48542
690,48543
690,48544
690,48545
690,48546
690,48547
690,48548
690,48549
690,48550
690,48551
690,48552
690,48553
690,48554
690,48555
690,48556
690,48557
690,48558
690,48559
306,48560
306,48561
306,48562
306,48563
306,48564
306,48565
306,48566
306,48567
306,48568
306,48569
306,48570
306,48571
306,48572
306,48573
306,48574
306,48575
306,48576
306,48577
306,48578
306,48579
306,48580
306,48581
306,48582
306,48583
306,48584
306,48585
306,48586
306,48587
306,48588
306,48589
306,48590
306,48591
306,48592
306,48593
306,48594
306,48595
306,48596
306,48597
306,48598
306,48599
306,48600
306,48601
306,48602
306,48603
306,48604
306,48605
306,48606
306,48607
306,48608
306,48609
306,48610
306,48611
306,48612
306,48613
306,48614
306,48615
306,48616
306,48617
306,48618
306,48619
306,48620
306,48621
306,48622
306,48623
306,48624
306,48625
306,48626
306,48627
306,48628
307,48629
307,48630
307,48631
307,48632
307,48633
307,48634
307,48635
307,48636
307,48637
307,48638
307,48639
307,48640
307,48641
307,48642
307,48643
307,48644
307,48645
307,48646
307,48647
307,48648
307,48649
307,48650
307,48651
307,48652
307,48653
307,48654
307,48655
307,48656
307,48657
307,48658
307,48659
307,48660
307,48661
307,48662
307,48663
307,48664
307,48665
